artist,total_weeks,track_count,artistId,imageUrl,imageWidth,imageHeight
WESTLIFE,20,14,5Z1CCuBsyhEHngq3U5IraY,https://i.scdn.co/image/9bb6236f17ccb6dc509d5d5a9ca884a2d02be476,160,160
WET WET WET,23,3,2u0gw0uCWBMiqV7h0N8kai,https://i.scdn.co/image/e680c9ea5e9a68a2fb09eba347ed7b68d146c99d,160,160
WHAM!,9,4,5lpH0xAS4fVfLkACg9DAuM,https://i.scdn.co/image/cdde1f06ec2ac6defe5d678444a357ce2ac49040,200,174
WHIGFIELD,4,1,0lHoDF96DNKSIcIpcOfMnq,https://i.scdn.co/image/3a9339130d3a6d937792ec53a04a86743a617334,64,64
WHITE TOWN,1,1,1MPcILKoMCJym9KscdYxuM,https://i.scdn.co/image/11faee7a54e248ec7a03fd2404882416b4132c79,160,160
WHITNEY HOUSTON,16,4,6XpaIBNiVzIetEPCWDvAFP,https://i.scdn.co/image/1e4900f625fc4e434d240cba799890b8bb03e606,200,267
WILEY,2,1,7k9T7lZlHjRAM1bb0r9Rm3,https://i.scdn.co/image/fed0e84c43582aa13026ab51c93da42517279743,64,46
WILL I AM,7,5,085pc2PYOi8bGKj0PNjekA,https://i.scdn.co/image/c0be328a0231bc8a8b388908e5deb8edf39d74d3,200,113
WILL SMITH,4,1,41qil2VaGbD194gaEcmmyx,https://i.scdn.co/image/9b12b742570538369288388532383b715366e589,160,160
WILL YOUNG,9,4,2U6gqwyl9F33YxawnFrZG7,https://i.scdn.co/image/fe82a1d2539ef24765be60a86c55415a8217e483,160,160
WINDSOR DAVIES & DON ESTELLE,3,1,,,,
WINGS,9,1,3sFhA6G1N0gG1pszb6kk1m,https://i.scdn.co/image/9adcfb5edc04be0afeaef062c4f689c4a2039bad,64,54
WINIFRED ATWELL,8,2,6dYjED5eEVQa9RdtR0KAM4,https://i.scdn.co/image/0bc5566f83bbb8aaaaa9c1eed1a36d3dc5a483cf,64,64
WIZ KHALIFA,5,2,137W8MRPWKqSmrBGDBFSop,https://i.scdn.co/image/a4c3dc3a4d2b3a9ed6b0ced6d4a969789971ac7d,160,160
WIZKID,15,1,3tVQdUvClmAT7URs9V3rsp,https://i.scdn.co/image/6c789f1ba0c5a5d8d8f2b16c29326924cafcb070,160,160
WIZZARD,5,2,7823Dim2TzjiQQ9wRQxyi9,https://i.scdn.co/image/736883f0e537f76142e796c465d7077133fcfd52,64,64
WRETCH 32,1,1,0T2sGLJKge2eaFmZJxX7sq,https://i.scdn.co/image/23665a7500b975a5bc6f9e0f39e59eb7c527a821,160,160
WURZELS,2,1,3MOw1ev3YQ8liIGmHT3eH6,https://i.scdn.co/image/4bd785ad0ef3c6cc59404168fca1848f30eeae1a,64,64
WYCLEF JEAN,5,1,7aBzpmFXB4WWpPl2F7RjBe,https://i.scdn.co/image/c3fa6126b841dc4cec8b11e0657363902312db3d,160,160
X FACTOR,7,4,5Y9ycztYZV7KbOrVHtTpic,https://i.scdn.co/image/dfad60e83bca119fc574304f72561ea23cbeaf5f,64,56
X FACTOR FINALISTS,6,3,5Y9ycztYZV7KbOrVHtTpic,https://i.scdn.co/image/dfad60e83bca119fc574304f72561ea23cbeaf5f,64,56
X FACTOR FINALISTS 2010,2,1,2SevdIeRFzxvPjGMc3Tggu,https://i.scdn.co/image/7407de5dc7df8adc50f0fa0d3990d56dd9415eb6,64,64
X FACTOR FINALISTS 2011,1,1,,,,
YANOU,1,1,5SWX583ExJOL7cv8572Crs,https://i.scdn.co/image/6953bba0bfca838717caa77bc52e55b06fcfa380,64,64
DO,1,1,7sQECgfT3RtfL0RZWK63Wg,https://i.scdn.co/image/3cd327c3c0e2226310a6570274b6b97c34f6df56,160,160
YAZZ,5,1,5ApKaVHAStk5kAuyBW1wG8,https://i.scdn.co/image/c2c8914dced9c59f85a83beab670cffe0755f272,200,248
YEARS & YEARS,1,1,5vBSrE1xujD2FXYRarbAXc,https://i.scdn.co/image/75f8f532c8511c871b90333d8d92377b066c380e,200,113
YOLANDA BE COOL,1,1,4KkHjCe8ouh8C2P9LPoD4F,https://i.scdn.co/image/b7d0168be666686ea576892a3db146c0dcfe89e7,160,160
YOUNG ONES,3,1,0cuepiLpIkDy3ejLmJLTSc,https://i.scdn.co/image/0ade1e4d3bc736f4b4997198332897d5d0a90d93,64,64
YOUNG THUG,5,1,50co4Is1HCEo8bhOyUWKpn,https://i.scdn.co/image/25cdb6baf095e1e1f094a256bb6b3b1eceacc143,160,160
ZAGER & EVANS,3,1,55IyYO6fmYpYw6Nd4YF7bw,https://i.scdn.co/image/a30b1c887d8a7c8e8482131292b0614aaeec1ad5,64,64
ZAYN,1,1,5ZsFI1h6hIdQRw2ti0hz81,https://i.scdn.co/image/49e46f4751031a344c96a43dbfadbcac84948196,160,160
